Link_Image,CMTE_ID,CMTE_NM,CMTE_TP,CMTE_DSGN,CMTE_FILING_FREQ,CMTE_ST1,CMTE_ST2,CMTE_CITY,CMTE_ST,CMTE_ZIP,TRES_NM,CAND_ID,FEC_ELECTION_YR,INDV_CONTB,PTY_CMTE_CONTB,OTH_CMTE_CONTB,TTL_CONTB
https://www.fec.gov/data/committee/C00418616/?cycle=2022,C00418616,STATE TROOPERS NCO ASSOCIATION OF NEW JERSEY FEDERAL PAC,Q,U,Q,213 CROSSWICKS RD,,BORDENTOWN,NJ,8505,DANIEL OLIVEIRA,,2022,0,,,0
https://www.fec.gov/data/committee/C00740456/?cycle=2022,C00740456,DARREN PARRY FOR CONGRESS,H,P,T,418 EAST 900 SOUTH,,PROVIDENCE,UT,84332,"PARRY, DEBORAH MELODY MRS.",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00766758/?cycle=2022,C00766758,DESIREE ONTIVEROS FOR CONGRESS,H,P,T,"1000 BOURBON STREET, #208",,NEW ORLEANS,LA,70116,"MURRAY, ALLISON P.",H2LA02164,2022,50445.84,0,250,50695.84
https://www.fec.gov/data/committee/C00766873/?cycle=2022,C00766873,RENE BORGHESE FOR US SENATE,S,P,T,PO BOX 475,,EFLAND,NC,27243,"WOODFIN, CHRISTOPHER MONTGOMERY MR.",S2NC00349,2022,12950,0,0,12950
https://www.fec.gov/data/committee/C00771782/?cycle=2022,C00771782,GRAYSON FOR BITCH-SLAPPING SENATOR,S,P,T,1093 W. 14TH AVENUE,,APACHE JUNCTION,AZ,85120,"GRAYSON, RICHARD MX. GRAYSON",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00544387/?cycle=2022,C00544387,AMERICAN PRINCIPLES PROJECT PAC,O,U,Q,"2800 SHIRLINGTON ROAD, STE. 1201",,ARLINGTON,VA,22206,"LANGDON, DAVID R.",,2022,1622,0,0,1622
https://www.fec.gov/data/committee/C00564690/?cycle=2022,C00564690,CAPA21- FEDERAL,W,U,Q,5445 MADISON AVENUE,,SACRAMENTO,CA,95841,"LEWIS, DENISE",,2022,0,0,268.86,268.86
https://www.fec.gov/data/committee/C00571117/?cycle=2022,C00571117,#VOTEPROCHOICE PAC,O,U,Q,PO BOX 1452,,NEW YORK,NY,10276,"SIECK, HEIDI",,2022,81.03,0,0,81.03
https://www.fec.gov/data/committee/C00571588/?cycle=2022,C00571588,RESTORATION PAC,O,U,Q,1901 BUTTERFIELD ROAD,STE. 120,DOWNERS GROVE,IL,60515,"GASKILL, SHERRY",,2022,7275.28,0,280000,287275.28
https://www.fec.gov/data/committee/C00627141/?cycle=2022,C00627141,UNITED FOR PROGRESS PAC,O,U,Q,700 13TH STREET NW,SUITE 800,WASHINGTON,DC,20005,"VILAR, JUAN MARCOS",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00635664/?cycle=2022,C00635664,WOMEN FOR AMERICAN VALUES AND ETHICS POLITICAL ACTION COMMITTEE (A/K/A WAVE PAC),W,U,Q,2525 OCEAN BLVD. # A-2,,CORONA DEL MAR,CA,92625,"RILEY, DANEA",,2022,24910.2,0,0,24910.2
https://www.fec.gov/data/committee/C00762401/?cycle=2022,C00762401,AMERICANS FOR POLICE & PUBLIC SAFETY,O,U,T,499 SOUTH CAPITOL STREET SOUTHWEST,405,WASHINGTON,DC,20003,"DATWYLER, THOMAS C.",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00762658/?cycle=2022,C00762658,KEEP AMERICA AMERICA ACTION FUND,O,U,Q,601 NEW JERSEY AVE NW,SUITE 610,WASHINGTON,DC,20001,"WILLARD, PHIL",,2022,26609.2,0,0,26609.2
https://www.fec.gov/data/committee/C00762666/?cycle=2022,C00762666,DEMOCRATIC MAJORITY ACTION,O,U,Q,1090 VERMONT AVE NW,SUITE 750,WASHINGTON,DC,20005,"PATTON, CHRIS",,2022,319762.67,0,28197,347959.67
https://www.fec.gov/data/committee/C00762872/?cycle=2022,C00762872,BATTLEGROUND GEORGIA,O,U,Q,PO BOX 89171,,ATLANTA,GA,30312,"HIXON, SHARON",,2022,1191859.21,0,50000,1241859.21
https://www.fec.gov/data/committee/C00763037/?cycle=2022,C00763037,LEFT COAST VOTER,V,U,Q,"312 CLAY STREET, SUITE 300",,OAKLAND,CA,94607,"OWENS, STACY",,2022,1930,0,0,1930
https://www.fec.gov/data/committee/C00763052/?cycle=2022,C00763052,TURNOUT TEAM,O,U,Q,6574 BEAVER CREEK TRAIL,,ATLANTA,GA,30349,"HOLMES, ALAN HOLMES",,2022,2792,0,0,2792
https://www.fec.gov/data/committee/C00779736/?cycle=2022,C00779736,THE BULL MOOSE PROJECT,N,U,Q,1505 STARDUST LN,,OLEAN,NY,14760,"MCCLAIN, KAMDYN",,2022,175,0,0,175
https://www.fec.gov/data/committee/C00780197/?cycle=2022,C00780197,BECKER FOR ARIZONA,H,P,Q,530 E MCDOWELL,10781,PHOENIX,AZ,85004,"LEWIS, BROOKE",,2022,972642.89,0,0,972642.89
https://www.fec.gov/data/committee/C00782490/?cycle=2022,C00782490,AMERICANS FOR CONSERVATIVE GOVERNMENT POLITICAL ACTION COMMITTEE,O,U,Q,2974 E BATTLEFIELD,,SPRINGFIELD,MO,65804,DALE REPLOGLE,,2022,0,0,0,0
https://www.fec.gov/data/committee/C99002396/?cycle=2022,C99002396,AMERICAN POLITICAL ACTION COMMITTEE,Q,U,Q,PO BOX 1682,,BELLEVUE,WA,98009,"VERSNEL, J.H.",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00775197/?cycle=2022,C00775197,JAMES HAYES FOR US SENATOR,S,P,Q,4328 HEMLOCK CIRCLE,,ALLISON PARK,PA,15101,JAMES HAYES,S2PA00497,2022,,,,5000
https://www.fec.gov/data/committee/C90018771/?cycle=2022,C90018771,"FORFACT, LLC",I,U,Q,6912 NEVIS RD,,BETHESDA,MD,20817,,,2022,,,,489.96
https://www.fec.gov/data/committee/C00636027/?cycle=2022,C00636027,TECH FOR CAMPAIGNS,V,U,Q,2055 LOMBARD STREET,P.O. BOX 471483,SAN FRANCISCO,CA,94147,"KAZANJY, PETER",,2022,4817,0,0,4817
https://www.fec.gov/data/committee/C00637504/?cycle=2022,C00637504,SOCIAL SECURITY WORKS PAC,Q,B,Q,PO BOX 27380,,WASHINGTON,DC,200387380,"BALL, JONATHAN",,2022,440.5,0,0,440.5
https://www.fec.gov/data/committee/C00661264/?cycle=2022,C00661264,CTC ACTION,O,U,Q,470 VANDERBILT AVENUE,FL 9,BROOKLYN,NY,11238,"THOMASES, BEN",,2022,23465.88,0,0,23465.88
https://www.fec.gov/data/committee/C00681700/?cycle=2022,C00681700,AFRICAN AMERICAN VOTER REGISTRATION EDUCATION AND PARTICIPATION PROJECT - FEDERAL,V,U,Q,"777 S. FIGUEROA STREET, SUITE 4050",,LOS ANGELES,CA,90017,"MARTIN, JANICE",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00720748/?cycle=2022,C00720748,CONSERVATIVE ACTION COMMITTEE,O,U,A,44 DEERFIELD DR,,LOVELAND,OH,45140,"BLEVINS, DILLON BLEVINS",,2022,,,,
https://www.fec.gov/data/committee/C00725820/?cycle=2022,C00725820,THE LINCOLN PROJECT,O,U,Q,600 PENNSYLVANIA AVE SE,#15180,WASHINGTON,DC,20003,"GALEN, REED",,2022,5855924.46,0,0,5855924.46
https://www.fec.gov/data/committee/C00648899/?cycle=2022,C00648899,AMERICA'S CONSTITUTION PAC,N,U,T,5 HALIFAX COURT,,MARLTON,NJ,8053,"CURTIS, ELIZABETH D",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00720912/?cycle=2022,C00720912,FRIENDS OF SURAJ PATEL,H,P,Q,525 E 12TH STREET,APT 1,NEW YORK,NY,10009,"PATEL, NAYNA",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00722397/?cycle=2022,C00722397,FRIENDS OF GEORGE FLINN 2020,S,P,T,1661 AARON BRENNER DRIVE,SUITE 300,MEMPHIS,TN,38120,"BRYAN, GENE MR",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00722553/?cycle=2022,C00722553,SHANE HERNANDEZ FOR CONGRESS,H,P,T,49378 CAMAROSA LN,,MACOMB,MI,48044,"BROADBRIDGE, KURT",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00526020/?cycle=2022,C00526020,GRAVIS MARKETING PROTECT CANDIDATE SPEECH PAC,N,U,T,920 BELLE AVE SUITE 1180,,WINTER SPRINGS,FL,32708,"KAPLAN, DOUGLAS",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00552604/?cycle=2022,C00552604,ANDY WHALLON FOR CONGRESS,H,P,T,1995 CANAL AVE,,LONG BEACH,CA,90810,"LUCIDO, GREGORY",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00732982/?cycle=2022,C00732982,LAUREN WITZKE FOR DELAWARE,S,P,T,PO BOX 490,,DAGSBORO,DE,19939,"CURTIS, ELIZABETH",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00702704/?cycle=2022,C00702704,TAKE BACK NJ-02 REPUBLICAN NOMINEE FUND 2020,N,U,T,PO BOX 30844,,BETHESDA,MD,20824,"MARTIN, STEVEN",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00702753/?cycle=2022,C00702753,HERRELL FOR NM-02,H,A,T,PO BOX 30844,,BETHESDA,MD,20824,"MARTIN, STEVEN",H8NM02156,2022,0,0,0,0
https://www.fec.gov/data/committee/C00702894/?cycle=2022,C00702894,COLLINS FOR TX-32,H,A,T,PO BOX 30844,,BETHESDA,MD,20824,"MARTIN, STEVEN",H0TX32087,2022,0,0,0,0
https://www.fec.gov/data/committee/C00215699/?cycle=2022,C00215699,CHRISTOPHER SHAYS FOR CONGRESS COMMITTEE,H,P,Q,9241 DEEP PT RD,,ST MICHAELS,MD,21663,"SHAYS, CHRISTOPHER",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00763698/?cycle=2022,C00763698,DEKALB COUNTY DEMOCRATIC COMMITTEE,X,U,T,P.O. BOX 837,,DECATURE,GA,30031,"MATTHEIS, SEAN ALEXANDER",,2022,9245.73,0,0,9245.73
https://www.fec.gov/data/committee/C00767954/?cycle=2022,C00767954,FAIR ELECTIONS MATTER,O,U,T,PO BOX 26141,,ALEXANDRIA,VA,22313,"HANKINS, BRENDA",,2022,160.5,0,0,160.5
https://www.fec.gov/data/committee/C00771923/?cycle=2022,C00771923,HOLD THEM ACCOUNTABLE,O,U,T,PO BOX 2505,,MT PLEASANT,SC,29465,"VOGEL, TARYN",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00774885/?cycle=2022,C00774885,CHESS4CONGRESS,H,P,Q,773 MIDDLE RIVER DRIVE,,FORT LAUDERDALE,FL,33304,"DATWYLER, THOMAS",H2FL22148,2022,0,0,0,0
https://www.fec.gov/data/committee/C00167221/?cycle=2022,C00167221,ALICE MANUFACTURING COMPANY INC POLITICAL ACTION COMMITTEE,Q,U,Q,110 EAST COURT STREET SUITE 202,,GREENVILLE,SC,29601,ROBERT THOMAS,,2022,,,,0
https://www.fec.gov/data/committee/C00765107/?cycle=2022,C00765107,ANTOINETTE SEDILLO LOPEZ FOR NEW MEXICO,H,P,Q,P.O. BOX 40414,,ALBUQUERQUE,NM,87196,"PETTERSON, JAY",H8NM01323,2022,46557.65,0,6800,53357.65
https://www.fec.gov/data/committee/C00768820/?cycle=2022,C00768820,HEATH LOFTIS COMMITTEE TO ELECT FOR US SENATE,S,P,Q,P.O. BOX 746,,STUTTGART,AR,72160,"DYCUS, KAREN",S2AR00073,2022,7456.99,100,0,9771.24
https://www.fec.gov/data/committee/C00770529/?cycle=2022,C00770529,STRAUSS FOR 22,S,P,Q,PO 7622,,CHESTERFIELD,MO,63006,"STRAUSS, NICK",S2MO00486,2022,408.2,0,0,508.2
https://www.fec.gov/data/committee/C00772558/?cycle=2022,C00772558,GRIFFITHS FOR SENATE,S,P,Q,1465 TRIPLETT RD,,CLEVELAND,NC,27013,"GRIFFITHS, BENJAMIN",S2NC00448,2022,3530.12,0,0,5042.12
https://www.fec.gov/data/committee/C00710608/?cycle=2022,C00710608,FOR VIRGINIA,N,U,Q,4196 MERCHANTS PLAZA,SUITE 434,WOODBRIDGE,VA,22192,"ALLARD, CARL",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00571620/?cycle=2022,C00571620,PERDUE VICTORY INC,N,J,Q,PO BOX 12077,,ATLANTA,GA,30355,"CRATE, BRADLEY",,2022,5600,0,0,5600
https://www.fec.gov/data/committee/C00710780/?cycle=2022,C00710780,GRISSOM FOR U.S. SENATE,S,P,T,PO BOX 1306,6029 BROADOOR STREET,MISSION,KS,66202,"BREWER, CARL",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00578542/?cycle=2022,C00578542,TEAM PERDUE,N,J,Q,C/O RED CURVE SOLUTIONS,"138 CONANT STREET, 2ND FLOOR",BEVERLY,MA,1915,"CRATE, BRADLEY T. MR.",,2022,269800,0,60000,329800
https://www.fec.gov/data/committee/C00501460/?cycle=2022,C00501460,UNITY9 POLITICAL ACTION COMMITTEE,N,U,Q,2020 PENNSYLVANIA AVE NW SUITE 256,,WASHINGTON,DC,20006,A BATES LYONS,,2022,96.04,,,96.04
https://www.fec.gov/data/committee/C00700559/?cycle=2022,C00700559,GREG RATHS FOR CONGRESS 2020,H,P,T,26551 MASIDE,,MISSION VIEJO,CA,92692,"MITCHELL, JENNIFER",,2022,68.01,0,0,5568.01
https://www.fec.gov/data/committee/C00702654/?cycle=2022,C00702654,ESSHAKI FOR MI-11,H,A,T,PO BOX 30844,,BETHESDA,MD,20824,"MARTIN, STEVEN",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00721407/?cycle=2022,C00721407,WILLIAM MCCLAIN YOUTH PLATFORM,N,U,T,2508 WELDON DR.,,AUGUSTA,GA,30906,"FRASHER, VALERIE",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00734236/?cycle=2022,C00734236,CAROLYN SALTER FOR CONGRESS,H,P,T,419 S. ROYALL,,PALESTINE,TX,75801,"GORBY, SCOTT",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00758060/?cycle=2022,C00758060,PRO-LIFE AMERICA GENERAL PURPOSE COMMITTEE,O,U,Q,1707 1/2 POST OAK BLVD,BOX 663,HOUSTON,TX,77056,"GROSS, JENNIFER",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00750497/?cycle=2022,C00750497,NEW AMERICAN VOICES,O,U,T,PO BOX 60590,,PHILADELPHIA,PA,19145,"PERRONE, VICTORIA",,2022,500,0,0,500
https://www.fec.gov/data/committee/C00752980/?cycle=2022,C00752980,UPFIELD US INC. POLITICAL ACTION COMMITTEE,N,U,T,800 MAINE AVENUE SW,SUITE 800,WASHINGTON,DC,20024,"LINDEMAN, KYRA",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00703991/?cycle=2022,C00703991,HRW VICTORY FUND,N,J,T,824 S MILLEDGE AVE STE 101,,ATHENS,GA,30605,"KILGORE, PAUL",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00535237/?cycle=2022,C00535237,AMERICAN PARTY; THE,N,U,Q,PO BOX 191086,,ANCHORAGE,AK,995191086,PAUL THOMAS TORGERSON,,2022,0,0,0,0
https://www.fec.gov/data/committee/C00718858/?cycle=2022,C00718858,HILARY TURNER FOR CONGRESS,H,P,T,PO BOX 574,,HUNTINGTON,WV,25710,"GARRETT, GABRIEL",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00719310/?cycle=2022,C00719310,LISA WELCH FOR OFFICE,H,P,Q,2600 W. 7TH STREET STE 146,,FORT WORTH,TX,76107,"WELCH, LISA",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00726703/?cycle=2022,C00726703,HARPER FOR CONGRESS,H,P,T,806 ACADEMY STREET,,VALPARAISO,IN,46383,"LABOVITZ, ERIN",,2022,0,0,0,55486.59
https://www.fec.gov/data/committee/C00728105/?cycle=2022,C00728105,FRIENDS OF ASHLEY JOLIN,H,P,Q,863 EAST 200 SOUTH APT 6,,SALT LAKE CITY,UT,84102,"JOLIN, ASHLEY",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00731950/?cycle=2022,C00731950,THE WATERS COMMITTEE,H,P,Q,P.O. BOX 40565,,PROVIDENCE,RI,2940,"WATERS, SHAUN C",H2RI01202,2022,3792.03,0,0,3792.03
https://www.fec.gov/data/committee/C00739581/?cycle=2022,C00739581,THE BILLY PREMPEH FOR CONGRESS COMMITTEE,H,P,Q,34 MILL ST,,PATERSON,NJ,7501,"DATWYLER, THOMAS",,2022,6928.22,0,0,6928.22
https://www.fec.gov/data/committee/C00743260/?cycle=2022,C00743260,"MURPHY FOR CONGRESS (CO-5)!, INC.",H,P,T,5795 SOUTHMOOR DR LOT 53,,FOUNTAIN,CO,80817,"MURPHY, MARCUS ALLEN DR",H8CO05171,2022,0,0,0,174.66
https://www.fec.gov/data/committee/C00751560/?cycle=2022,C00751560,TO ELECT ARUN BHUMITRA FOR US SENATE,S,P,T,"23211 HAWTHORNE BLVD,SUITE 300",,TORRANCE,CA,90505,"NARVAEZ PACHECO, TATHIANA",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00752881/?cycle=2022,C00752881,REPUBLICANS FOR DEMOCRACY,O,U,Q,738 EAST DUNDEE ROAD,#171,PALATINE,IL,60074,"SMITH, MICHAEL W",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00745265/?cycle=2022,C00745265,MICHIGAN CHINESE CONSERVATIVE ALLIANCE,N,U,Q,PO BOX 63,,HASLETT,MI,488408504,"YANG, BING",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00613653/?cycle=2022,C00613653,FUTURE IS 2040; THE,O,U,T,205 ERMINE DRIVE,,NEW CASTLE,DE,19720,JOHN C STOTT,,2022,0,0,0,0
https://www.fec.gov/data/committee/C00758946/?cycle=2022,C00758946,BEN DAVID VICTORY FUND,N,J,T,2300 18TH ST NW,#21662,WASHINGTON,DC,20009,"SCHUMAN, BLAIR",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00760025/?cycle=2022,C00760025,MUSLIMS OF UNITED STATES OF AMERICA PAC,N,U,T,"5410 W. 3RD PLACE, #3",,LAKEWOOD,CO,80226,"AL-ANSARI, AHMAD",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00736694/?cycle=2022,C00736694,MOE BROWN FOR CONGRESS,H,P,T,PO BOX 399,,FORT MILL,SC,29716,"NISSEN, MELISSA",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00633818/?cycle=2022,C00633818,OLD NORTH STATE PAC,N,D,Q,PO BOX 97275,,RALEIGH,NC,27624,"MCMICHAEL, COLLIN",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00656777/?cycle=2022,C00656777,JAM PAC,N,D,Q,824 S MILLEDGE AVE STE 101,,ATHENS,GA,30605,"KILGORE, PAUL",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00675413/?cycle=2022,C00675413,TEXANS FOR A STRONG AND SECURE AMERICA,O,U,T,815-A BRAZOS STREET # 238,,AUSTIN,TX,78701,"GANTT, CHARLES",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00686535/?cycle=2022,C00686535,RED TO BLUE VICTORY FUND,N,J,T,"430 SOUTH CAPITOL STREET, SE",2ND FLOOR,WASHINGTON,DC,20002,"GUINN, LUCINDA",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00762740/?cycle=2022,C00762740,YOUNG LEADERSHIP COALITION,O,U,T,2211 E HIGHLAND AVE,STE 210,PHOENIX,AZ,85016,"RAGAN, ASHLEY",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00693671/?cycle=2022,C00693671,WARRIOR DIPLOMAT PAC,N,D,Q,824 S MILLEDGE AVE STE 101,,ATHENS,GA,30605,"KILGORE, PAUL",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00764712/?cycle=2022,C00764712,NATIVE ARIZONA VICTORY FUND,N,U,Q,1910 DOUGLAS FIR DR,,PINETOP,AZ,85935,ERIC KRAMER,,2022,100,0,0,100
https://www.fec.gov/data/committee/C00697151/?cycle=2022,C00697151,ELECTAAPI.ORG,V,U,T,119 1ST AVE S,STE 320,SEATTLE,WA,98104,"PETTERSON, JAY",,2022,366,0,0,366
https://www.fec.gov/data/committee/C00699546/?cycle=2022,C00699546,NRSC VICTORY,N,J,T,PO BOX 60148,,WASHINGTON,DC,20039,"WILLIAMSON, LES",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00444752/?cycle=2022,C00444752,NEBRASKA FARM BUREAU FEDERATION,Q,B,Q,5225 SOUTH 16TH ST PO BOX 80299,,LINCOLN,NE,68501,"BURCH, KEVIN",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00469445/?cycle=2022,C00469445,MULLINS FOR CONGRESS,H,P,Q,PO BOX 256,,FARMINGTON,NM,87499,THOMAS A DUGAN,,2022,0,0,0,0
https://www.fec.gov/data/committee/C00726810/?cycle=2022,C00726810,FRIENDS FOR PATRICIA ACKERMAN,H,P,T,PO BOX 1965,,MINDEN,NV,89423,"SANADA, MARY",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00735118/?cycle=2022,C00735118,NEW JERSEY TRUMP VICTORY,N,J,T,C/O RED CURVE SOLUTIONS,138 CONANT STREET 2ND FLOOR,BEVERLY,MA,1915,"CRATE, BRADLEY T. MR.",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00753483/?cycle=2022,C00753483,VALENZUELA VICTORY FUND,N,J,T,P.O. BOX 704027,,DALLAS,TX,75370,"PETTERSON, JAY",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00754424/?cycle=2022,C00754424,THE FOUNDERS COMMITTEE,N,J,T,1305 W 11TH ST,#213,HOUSTON,TX,77008,"WILLIAMSON, LES",,2022,5600,0,0,5600
https://www.fec.gov/data/committee/C00770636/?cycle=2022,C00770636,J.R. MAJEWSKI FOR CONGRESS,H,P,Q,3055 W. ELMORE RD,,PORT CLINTON,OH,43452,"MAJEWSKI, JR",H2OH09155,2022,3440.76,0,0,3440.76
https://www.fec.gov/data/committee/C00756064/?cycle=2022,C00756064,RESOURCE-FULL ALASKA,O,U,T,"1407 W. 31ST AVE, STE 100",,ANCHORAGE,AK,99503,"HOBBS, CABELL",,2022,1674,0,0,1674
https://www.fec.gov/data/committee/C00761189/?cycle=2022,C00761189,BOULDER COUNTY DEMOCRATIC PARTY FEDERAL COMMITTEE,X,U,T,5735 ARAPAHOE AVENUE,#A1,BOULDER,CO,80303,"MERCURI, RAFFI",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00359034/?cycle=2022,C00359034,GRAVES FOR CONGRESS,H,P,Q,2345 GRAND BLVD,STE 2400,KANSAS CITY,MO,641082642,"BRADSHAW, JEAN PAUL",H0MO06073,2022,61736.08,50,44500,106286.08
https://www.fec.gov/data/committee/C00550509/?cycle=2022,C00550509,DETROITERS VOTE,O,U,Q,1538 CENTRE STREET,,DETROIT,MI,48226,THOMAS CHOSKE,,2022,0,0,0,0
https://www.fec.gov/data/committee/C00559146/?cycle=2022,C00559146,BELIEVE IN LIFE LIBERTY YOURSELF (BILLY PAC),Q,D,Q,PO BOX 3119,,SPRINGFIELD,MO,65808,"TAYLOR, JERED",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00597005/?cycle=2022,C00597005,MARK GIBSON FOR CONGRESS,H,P,T,6307 PENHALLOW LANE,,MISSOURI CITY,TX,77459,"GIBSON, MARK",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00612036/?cycle=2022,C00612036,COTHAM FOR CONGRESS,H,P,T,1920 KILMONACK LN,,CHARLOTTE,NC,28270,"FALMLEN, SCOTT R",,2022,5875,0,0,5875
https://www.fec.gov/data/committee/C00616045/?cycle=2022,C00616045,KENNETH MEJIA FOR CONGRESS,H,P,T,P.O. BOX 292033,,LOS ANGELES,CA,90029,"MEJIA, KENNETH",,2022,0,0,0,304.46
https://www.fec.gov/data/committee/C00622159/?cycle=2022,C00622159,"TOGETHER, READY & UNITED, FOR MORE PROSPERITY",O,U,T,"2600 SOUTH DOUGLAS ROAD, STE 900",,CORAL GABLES,FL,33134,"RIESCO, JOSE A",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00620971/?cycle=2022,C00620971,FOR OUR FUTURE,O,U,Q,PO BOX 34390,,WASHINGTON,DC,20043,"STOLTZ, GAIL",,2022,51,0,0,51
https://www.fec.gov/data/committee/C00650267/?cycle=2022,C00650267,BUILDING A NATIONAL KNOWLEGEABLE SECURITY PAC,N,D,T,PO BOX 11463,,FORT WAYNE,IN,468581463,"MARTIN, STEVEN JR.",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00657551/?cycle=2022,C00657551,DEMAPAN FOR CONGRESS,H,P,Q,P. O. BOX 7208 SVRB,,SAIPAN,MP,96950,"DELACRUZ, GERALYN CABRERA",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00659623/?cycle=2022,C00659623,JASON EMERT FOR CONGRESS,H,P,Q,P.O. BOX 544,,LOUISVILLE,TN,37777,"EMERT, JASON",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00510917/?cycle=2022,C00510917,FRIENDS OF DR. JANIS C. BROOKS,H,P,Q,PO BOX 414,C/O 814 MAPLE AVENUE,NORTH VERSAILLES,PA,15137,"ALLEN, CHERYL L MS",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00522474/?cycle=2022,C00522474,INDIANA REPUBLICAN ASSEMBLY SUPER PAC,O,U,Q,PO BOX 533075,,INDIANAPOLIS,IL,46253,MICHAEL SELF,,2022,100,,,100
https://www.fec.gov/data/committee/C00558049/?cycle=2022,C00558049,MUNOZ GROUP PAC,O,U,Q,PO BOX 2191,,ROUND ROCK,TX,786802191,ENRIQUE MUNOZ,,2022,0,,,0
https://www.fec.gov/data/committee/C00563536/?cycle=2022,C00563536,FOX FOR PRESIDENT ,P,P,Q,PO BOX 20274,,FERNDALE,MI,482200274,CHERUNDA LYNN FOX,,2022,0,0,0,432.44
https://www.fec.gov/data/committee/C00563577/?cycle=2022,C00563577,WIESNER FOR SENATE INC,S,P,Q,6750 W 93RD SUITE 220,,OVERLAND PARK,KS,66212,KRISTY HERL,,2022,0,0,0,0
https://www.fec.gov/data/committee/C00129171/?cycle=2022,C00129171,"MINNESOTA CITIZENS CONCERNED FOR LIFE, INC. FEDERAL PAC",Q,U,Q,4249 NICOLLET AVE SO,,MINNEAPOLIS,MN,55409,"BLAESER, CATHERINE",,2022,615,0,0,615
https://www.fec.gov/data/committee/C00360206/?cycle=2022,C00360206,PHILADELPHIA FEDERAL CREDIT UNION PAC (PFCU-PAC),Q,U,Q,12800 TOWNSEND ROAD,,PHILADELPHIA,PA,19154,LISA M DAHLING,,2022,13071,0,900,13971
https://www.fec.gov/data/committee/C00364471/?cycle=2022,C00364471,INGRAM BARGE COMPANY POLITICAL ACTION COMMITTEE,Q,U,Q,ONE BELLE MEADE PL 4400 HARDING RD,,NASHVILLE,TN,37205,"MECKLENBORG, DAN P MR.",,2022,16385.89,0,0,16385.89
https://www.fec.gov/data/committee/C00689513/?cycle=2022,C00689513,THE NEXT FIFTY,V,U,T,PO BOX 470241,,LAKE MONROE,FL,32747,"HASTIE, CHRISSIE",,2022,250,0,0,250
https://www.fec.gov/data/committee/C00689851/?cycle=2022,C00689851,GEORGIA BLUE VICTORY FUND,H,J,Q,P.O. BOX 699,,RINGGOLD,GA,30736,"HAGGARD, LORA",,2022,275,0,0,275
https://www.fec.gov/data/committee/C00687541/?cycle=2022,C00687541,WE BELIEVE WE VOTE,O,U,Q,6325 N MONROE ST,UNIT 18464,SPOKANE,WA,992179322,KENT CLAUSEN,,2022,15524.31,0,0,15524.31
